The     Blackberry Creek at            Yorkville
Coordinates: Lat:  41.67; Lon:  88.44
Surface:      182.0 km²
-----------------------------------------               
Fields                                                  
Date : date (YYYYMMDD)                                  
Qobs : observed discharges (in m^3/s)                   
Ptot : total precipitation over the basin (in mm)       
Fsol : fraction of solid precipitation (between 0 and 1)
Temp : averaged air temperature over the basin (in °C)  
PE   : potential evapotranspiration (in mm)             
-----------------------------------------               
    Date;      Qobs;  Ptot;   Fsol;  Temp;    PE;       
20000310;     0.708;   0.0; -99.00;   1.5;   0.7;
20000311;     0.680;   0.0; -99.00;  -0.7;   0.5;
20000312;     0.623;   0.0; -99.00;  -0.9;   0.4;
20000313;     0.623;   0.0; -99.00;   2.5;   0.8;
20000314;     0.623;   0.8; -99.00;   3.7;   1.0;
20000315;     0.623;   0.1; -99.00;   7.7;   1.4;
20000316;     0.680;   5.0; -99.00;   7.6;   1.4;
20000317;     0.651;   0.0; -99.00;  -0.4;   0.5;
20000318;     0.623;   0.0; -99.00;   0.0;   0.6;
20000319;     0.708;   3.3; -99.00;   2.0;   0.8;
20000320;     0.736;   9.9; -99.00;   5.7;   1.2;
20000321;     0.736;   2.1; -99.00;   8.8;   1.6;
20000322;     0.708;   0.0; -99.00;   8.2;   1.6;
20000323;     0.680;   0.0; -99.00;   9.6;   1.7;
20000324;     0.623;   0.0; -99.00;  12.8;   2.1;
20000325;     0.623;   2.6; -99.00;  12.8;   2.2;
20000326;     0.595;   0.0; -99.00;   8.9;   1.7;
20000327;     0.595;   3.0; -99.00;  10.1;   1.9;
20000328;     0.595;   1.4; -99.00;   5.6;   1.3;
20000329;     0.566;   0.8; -99.00;   2.9;   1.0;
20000330;     0.510;   0.0; -99.00;   4.7;   1.2;
20000331;     0.481;   0.0; -99.00;   6.8;   1.5;
20000401;     0.481;   0.0; -99.00;   9.9;   1.9;
20000402;     0.481;   0.9; -99.00;  10.3;   2.0;
20000403;     0.453;   0.0; -99.00;   9.9;   2.0;
20000404;     0.481;   0.0; -99.00;   6.8;   1.6;
20000405;     0.425;   0.0; -99.00;   4.0;   1.2;
20000406;     0.396;   0.0; -99.00;   9.4;   1.9;
20000407;     0.425;   0.0; -99.00;   9.2;   1.9;
20000408;     0.538;   8.2; -99.00;   1.7;   0.9;
20000409;     0.453;   0.0; -99.00;   2.6;   1.0;
20000410;     0.481;   0.0; -99.00;   5.9;   1.5;
20000411;     0.510;   4.0; -99.00;   2.3;   1.0;
20000412;     0.481;   0.0; -99.00;   1.8;   1.0;
20000413;     0.453;   0.0; -99.00;   6.1;   1.6;
20000414;     0.453;   0.0; -99.00;  11.6;   2.3;
20000415;     0.453;   0.0; -99.00;  15.5;   2.9;
20000416;     0.510;   0.0; -99.00;  12.8;   2.6;
20000417;     0.793;  18.1; -99.00;   7.6;   1.8;
20000418;     0.821;   0.0; -99.00;   5.7;   1.6;
20000419;     1.019;   4.9; -99.00;   9.5;   2.1;
20000420;     5.125;  37.1; -99.00;  11.7;   2.5;
20000421;     8.184;  25.6; -99.00;  10.6;   2.3;
20000422;     6.371;   0.0; -99.00;   8.0;   1.9;
20000423;     4.191;   0.0; -99.00;  10.2;   2.3;
20000424;     3.370;   5.5; -99.00;   9.1;   2.1;
20000425;     2.832;   0.0; -99.00;  10.5;   2.3;
20000426;     2.294;   0.0; -99.00;  10.3;   2.3;
20000427;     2.010;   0.0; -99.00;  12.2;   2.6;
20000428;     1.614;   0.0; -99.00;  12.7;   2.7;
20000429;     1.416;   1.0; -99.00;  12.7;   2.7;
20000430;     1.274;   0.0; -99.00;  11.3;   2.5;
20000501;     1.246;   2.0; -99.00;  14.5;   3.0;
20000502;     1.189;   2.0; -99.00;  13.7;   2.9;
20000503;     1.076;   0.0; -99.00;  15.9;   3.3;
20000504;     0.991;   0.0; -99.00;  19.7;   3.9;
20000505;     0.934;   0.0; -99.00;  21.7;   4.2;
20000506;     0.878;   0.0; -99.00;  22.7;   4.4;
20000507;     0.850;   0.0; -99.00;  22.9;   4.5;
20000508;     0.821;   0.0; -99.00;  23.0;   4.5;
20000509;     1.076;  14.6; -99.00;  20.7;   4.1;
20000510;     1.699;  19.3; -99.00;  12.4;   2.8;
20000511;     2.039;   0.0; -99.00;  14.9;   3.2;
20000512;     2.605;  12.9; -99.00;  20.3;   4.1;
20000513;     2.124;   3.6; -99.00;  18.0;   3.8;
20000514;     1.557;   0.0; -99.00;   8.8;   2.3;
20000515;     1.303;   0.0; -99.00;  11.4;   2.7;
20000516;     1.189;   1.7; -99.00;  14.7;   3.3;
20000517;     1.133;   4.1; -99.00;  16.2;   3.5;
20000518;     1.218;   5.2; -99.00;  16.2;   3.5;
20000519;     1.388;  13.6; -99.00;  11.3;   2.7;
20000520;     1.246;   0.0; -99.00;   9.5;   2.4;
20000521;     1.104;   0.0; -99.00;  12.4;   2.9;
20000522;     1.133;   5.5; -99.00;  16.0;   3.5;
20000523;     1.218;   1.0; -99.00;  20.5;   4.3;
20000524;     1.019;   0.0; -99.00;  20.1;   4.2;
20000525;     0.906;   0.0; -99.00;  18.6;   4.0;
20000526;     0.821;   0.0; -99.00;  17.3;   3.8;
20000527;     0.934;   9.2; -99.00;  16.5;   3.7;
20000528;     1.019;   5.0; -99.00;  15.3;   3.5;
20000529;     0.963;   4.0; -99.00;  12.6;   3.0;
20000530;     0.934;   0.0; -99.00;  16.7;   3.7;
20000531;     1.246;   7.6; -99.00;  21.4;   4.5;
20000601;     3.285;  22.6; -99.00;  20.5;   4.4;
20000602;     2.718;  10.4; -99.00;  21.1;   4.5;
20000603;     2.124;   0.0; -99.00;  14.7;   3.4;
20000604;     1.642;   2.3; -99.00;  14.4;   3.4;
20000605;     1.586;   8.2; -99.00;  13.4;   3.2;
20000606;     1.416;   0.0; -99.00;  13.0;   3.1;
20000607;     1.218;   0.0; -99.00;  16.3;   3.7;
20000608;     1.104;   0.0; -99.00;  20.9;   4.5;
20000609;     0.963;   0.0; -99.00;  24.8;   5.2;
20000610;     0.850;   0.0; -99.00;  25.4;   5.3;
20000611;     0.906;  11.9; -99.00;  24.5;   5.1;
20000612;     1.586;  15.5; -99.00;  19.7;   4.3;
20000613;     2.180;   6.8; -99.00;  17.9;   4.0;
20000614;     3.030;  11.3; -99.00;  21.6;   4.6;
20000615;     2.718;   9.1; -99.00;  20.6;   4.5;
20000616;     2.010;   0.0; -99.00;  20.5;   4.5;
20000617;     1.586;   3.2; -99.00;  17.0;   3.8;
20000618;     1.274;   0.0; -99.00;  16.2;   3.7;
20000619;     1.104;   0.0; -99.00;  18.4;   4.1;
20000620;     1.161;   6.0; -99.00;  21.4;   4.6;
20000621;     1.586;  12.7; -99.00;  22.5;   4.8;
20000622;     1.303;   0.0; -99.00;  21.4;   4.6;
20000623;     1.104;   0.0; -99.00;  21.5;   4.6;
20000624;     1.303;  12.2; -99.00;  22.4;   4.8;
20000625;     4.304;  30.8; -99.00;  21.1;   4.6;
20000626;     4.332;   0.0; -99.00;  23.2;   4.9;
20000627;     2.945;   0.0; -99.00;  19.5;   4.3;
20000628;     2.180;   0.0; -99.00;  17.5;   3.9;
20000629;     1.812;   4.9; -99.00;  16.9;   3.8;
20000630;     1.472;   0.0; -99.00;  18.3;   4.1;
20000701;     1.614;   0.0; -99.00;  20.2;   4.4;
20000702;     1.954;   0.0; -99.00;  22.0;   4.7;
20000703;     3.964;  33.6; -99.00;  23.2;   4.9;
20000704;     5.890;   0.0; -99.00;  21.4;   4.6;
20000705;     3.908;   2.9; -99.00;  22.8;   4.8;
20000706;     2.860;   0.0; -99.00;  23.3;   4.9;
20000707;     2.180;   0.0; -99.00;  22.2;   4.7;
20000708;     1.671;   0.0; -99.00;  21.6;   4.6;
20000709;     1.416;   0.0; -99.00;  24.1;   5.0;
20000710;     2.860;  38.1; -99.00;  24.5;   5.1;
20000711;     4.191;   7.4; -99.00;  22.3;   4.7;
20000712;     3.030;   0.0; -99.00;  22.1;   4.6;
20000713;     2.265;   0.0; -99.00;  22.9;   4.7;
20000714;     1.812;   0.0; -99.00;  24.5;   5.0;
20000715;     1.501;   0.0; -99.00;  22.8;   4.7;
20000716;     1.331;   0.0; -99.00;  21.6;   4.5;
20000717;     1.161;   0.0; -99.00;  23.1;   4.7;
20000718;     1.019;   0.0; -99.00;  21.0;   4.4;
20000719;     0.934;   1.0; -99.00;  18.1;   3.9;
20000720;     0.906;   0.0; -99.00;  18.3;   3.9;
20000721;     0.850;   0.0; -99.00;  18.3;   3.9;
20000722;     0.793;   0.0; -99.00;  18.2;   3.9;
20000723;     0.736;   0.0; -99.00;  17.2;   3.7;
20000724;     0.651;   0.0; -99.00;  17.9;   3.8;
20000725;     0.595;   0.0; -99.00;  19.6;   4.1;
20000726;     0.595;   0.0; -99.00;  21.6;   4.4;
20000727;     0.595;   0.0; -99.00;  23.4;   4.7;
20000728;     0.595;   0.0; -99.00;  23.8;   4.7;
20000729;     0.595;   1.8; -99.00;  22.8;   4.5;
20000730;     0.708;   7.9; -99.00;  21.5;   4.3;
20000731;     1.303;  19.0; -99.00;  20.5;   4.1;
20000801;     2.124;  19.9; -99.00;  20.9;   4.2;
20000802;     2.237;   7.3; -99.00;  23.3;   4.5;
20000803;     1.586;   0.0; -99.00;  20.7;   4.1;
20000804;     1.189;   0.0; -99.00;  18.6;   3.8;
20000805;     1.133;   0.0; -99.00;  19.5;   3.9;
20000806;     1.501;  13.1; -99.00;  21.5;   4.2;
20000807;     3.540;  20.3; -99.00;  24.0;   4.6;
20000808;     3.115;   0.0; -99.00;  24.2;   4.6;
20000809;     2.124;   0.0; -99.00;  24.9;   4.7;
20000810;     1.614;   0.0; -99.00;  23.2;   4.4;
20000811;     1.303;   0.0; -99.00;  22.2;   4.2;
20000812;     1.133;   0.0; -99.00;  20.8;   4.0;
20000813;     0.991;   0.0; -99.00;  21.6;   4.1;
20000814;     0.878;   0.4; -99.00;  23.0;   4.3;
20000815;     0.793;   0.0; -99.00;  25.3;   4.6;
20000816;     0.708;   0.0; -99.00;  22.8;   4.2;
20000817;     0.850;  14.4; -99.00;  20.6;   3.8;
20000818;     1.019;   7.7; -99.00;  20.0;   3.7;
20000819;     0.821;   0.0; -99.00;  18.5;   3.5;
20000820;     0.708;   0.0; -99.00;  18.7;   3.5;
20000821;     0.623;   0.0; -99.00;  18.3;   3.4;
20000822;     0.566;   0.0; -99.00;  21.2;   3.8;
20000823;     0.538;   0.3; -99.00;  23.9;   4.2;
20000824;     0.510;   0.0; -99.00;  22.4;   3.9;
20000825;     0.453;   0.0; -99.00;  21.2;   3.7;
20000826;     0.396;   0.0; -99.00;  21.9;   3.8;
20000827;     0.396;   0.0; -99.00;  22.2;   3.8;
20000828;     0.340;   0.0; -99.00;  22.3;   3.8;
20000829;     0.340;   0.0; -99.00;  23.8;   4.0;
20000830;     0.340;   0.0; -99.00;  24.4;   4.1;
20000831;     0.340;   0.0; -99.00;  25.4;   4.2;
20000901;     0.368;   0.0; -99.00;  27.0;   4.4;
20000902;     0.340;   0.0; -99.00;  27.1;   4.3;
20000903;     0.340;   0.0; -99.00;  26.1;   4.2;
20000904;     0.311;   0.0; -99.00;  21.4;   3.5;
20000905;     0.311;   0.0; -99.00;  15.4;   2.7;
20000906;     0.272;   0.0; -99.00;  14.8;   2.6;
20000907;     0.261;   0.0; -99.00;  19.0;   3.1;
20000908;     0.278;   1.8; -99.00;  23.6;   3.7;
20000909;     0.263;   0.0; -99.00;  23.7;   3.7;
20000910;     0.269;   0.0; -99.00;  24.4;   3.7;
20000911;     0.311;   0.0; -99.00;  25.2;   3.8;
20000912;     1.076;  49.7; -99.00;  21.6;   3.3;
20000913;     1.161;   0.0; -99.00;  16.7;   2.7;
20000914;     0.934;  10.1; -99.00;  18.5;   2.9;
20000915;     0.850;   2.1; -99.00;  15.1;   2.4;
20000916;     0.651;   0.0; -99.00;  11.8;   2.0;
20000917;     0.538;   0.0; -99.00;  14.8;   2.4;
20000918;     0.481;   0.0; -99.00;  19.4;   2.9;
20000919;     0.425;   0.0; -99.00;  22.8;   3.3;
20000920;     0.425;   1.1; -99.00;  21.3;   3.1;
20000921;     0.538;  11.7; -99.00;  11.2;   1.9;
20000922;     0.595;   0.0; -99.00;  12.8;   2.0;
20000923;     0.963;  21.5; -99.00;  15.5;   2.3;
20000924;     1.161;   6.2; -99.00;  12.9;   2.0;
20000925;     0.963;   0.3; -99.00;  10.0;   1.7;
20000926;     0.793;   0.0; -99.00;   9.5;   1.6;
20000927;     0.651;   0.0; -99.00;  13.1;   2.0;
20000928;     0.595;   0.0; -99.00;  13.3;   2.0;
20000929;     0.510;   0.0; -99.00;  13.6;   2.0;
20000930;     0.453;   0.0; -99.00;  16.6;   2.3;
20001001;     0.425;   0.0; -99.00;  19.1;   2.5;
20001002;     0.396;   0.0; -99.00;  21.5;   2.7;
20001003;     0.425;   0.0; -99.00;  16.5;   2.2;
20001004;     0.963;  25.5; -99.00;  15.1;   2.0;
20001005;     1.557;   0.3; -99.00;  12.6;   1.8;
20001006;     1.359;   3.5; -99.00;   7.9;   1.3;
20001007;     0.991;   0.0; -99.00;   3.3;   0.8;
20001008;     0.821;   1.0; -99.00;   3.2;   0.8;
20001009;     0.708;   0.0; -99.00;   3.1;   0.8;
20001010;     0.651;   0.0; -99.00;   6.5;   1.1;
20001011;     0.623;   0.0; -99.00;   8.7;   1.3;
20001012;     0.595;   0.0; -99.00;  11.2;   1.5;
20001013;     0.566;   0.0; -99.00;  14.6;   1.8;
20001014;     0.538;   0.0; -99.00;  18.2;   2.1;
20001015;     0.510;   0.4; -99.00;  16.7;   1.9;
20001016;     0.481;   1.6; -99.00;  12.0;   1.5;
20001017;     0.481;   0.0; -99.00;  10.4;   1.3;
20001018;     0.481;   0.0; -99.00;  11.1;   1.4;
20001019;     0.453;   0.0; -99.00;  13.9;   1.6;
20001020;     0.453;   0.0; -99.00;  16.5;   1.8;
20001021;     0.510;   0.0; -99.00;  16.3;   1.8;
20001022;     0.510;   0.0; -99.00;  15.5;   1.7;
20001023;     0.481;   0.0; -99.00;  15.6;   1.7;
20001024;     0.510;   4.2; -99.00;  17.8;   1.8;
20001025;     0.510;   0.2; -99.00;  16.7;   1.7;
20001026;     0.651;   0.0; -99.00;  17.6;   1.8;
20001027;     0.481;   0.6; -99.00;  18.1;   1.8;
20001028;     0.453;   0.0; -99.00;  13.6;   1.4;
20001029;     0.453;   0.0; -99.00;   7.4;   0.9;
20001030;     0.453;   0.0; -99.00;   9.4;   1.1;
20001031;     0.425;   0.0; -99.00;  13.9;   1.4;
20001101;     0.396;   0.0; -99.00;  16.9;   1.6;
20001102;     0.425;   6.3; -99.00;  16.8;   1.6;
20001103;     0.453;   1.1; -99.00;  10.5;   1.1;
20001104;     0.453;   0.0; -99.00;   7.6;   0.9;
20001105;     0.453;   0.0; -99.00;   7.7;   0.9;
20001106;     0.538;   0.0; -99.00;   9.3;   1.0;
20001107;     2.209;  27.9; -99.00;   9.9;   1.0;
20001108;     3.030;   0.0; -99.00;   4.4;   0.6;
20001109;     3.370;  15.8; -99.00;   3.5;   0.6;
20001110;     6.485;  18.9; -99.00;   2.4;   0.5;
20001111;     5.324;   0.0; -99.00;   1.2;   0.4;
20001112;     3.653;   0.0; -99.00;   3.7;   0.6;
20001113;     2.973;   5.3; -99.00;   3.6;   0.6;
20001114;     2.379;   0.0; -99.00;  -0.6;   0.3;
20001115;     1.926;   0.0; -99.00;  -1.9;   0.2;
20001116;     1.671;   0.0; -99.00;   0.1;   0.3;
20001117;     1.557;   0.0; -99.00;  -0.4;   0.3;
20001118;     1.388;   0.0; -99.00;  -4.0;   0.1;
20001119;     1.274;   0.0; -99.00;  -2.9;   0.1;
20001120;     1.189;   0.8; -99.00;  -2.2;   0.2;
20001121;     1.104;   0.0; -99.00;  -7.4;   0.0;
20001122;     1.048;   0.0; -99.00;  -7.3;   0.0;
20001123;     0.991;   0.0; -99.00;  -4.6;   0.0;
20001124;     0.934;   0.0; -99.00;  -1.0;   0.2;
20001125;     0.906;   0.0; -99.00;   1.5;   0.4;
20001126;     1.048;  10.4; -99.00;   3.6;   0.5;
20001127;     1.133;   1.2; -99.00;   1.1;   0.3;
20001128;     1.076;   0.0; -99.00;   0.1;   0.3;
20001129;     1.019;   2.6; -99.00;   0.7;   0.3;
20001130;     1.019;   1.0; -99.00;   1.2;   0.3;
20001201;     0.991;   0.1; -99.00;   0.4;   0.3;
20001202;     0.934;   0.0; -99.00;  -0.6;   0.2;
20001203;     0.878;   0.0; -99.00;  -3.4;   0.1;
20001204;     0.850;   0.0; -99.00;  -2.6;   0.1;
20001205;     0.765;   0.0; -99.00;  -5.3;   0.0;
20001206;     0.651;   0.0; -99.00; -10.3;   0.0;
20001207;     0.765;   0.5; -99.00;  -7.2;   0.0;
20001208;     0.850;   3.0; -99.00;  -5.3;   0.0;
20001209;     0.793;   0.0; -99.00; -10.0;   0.0;
20001210;     0.765;   0.2; -99.00;  -4.4;   0.0;
20001211;     0.736;   2.9; -99.00;  -4.4;   0.0;
20001212;     0.821;  11.9; -99.00; -11.2;   0.0;
20001213;     0.878;   0.0; -99.00; -16.5;   0.0;
20001214;     0.793;   7.0; -99.00; -11.1;   0.0;
20001215;     0.736;   0.0; -99.00; -10.2;   0.0;
20001216;     0.708;   2.0; -99.00;  -6.2;   0.0;
20001217;     0.680;   0.0; -99.00;  -7.7;   0.0;
20001218;     0.623;   0.0; -99.00; -16.6;   0.0;
20001219;     0.595;   2.4; -99.00; -12.8;   0.0;
20001220;     0.566;   0.0; -99.00; -14.4;   0.0;
20001221;     0.538;   5.1; -99.00; -14.4;   0.0;
20001222;     0.510;   0.0; -99.00; -18.5;   0.0;
20001223;     0.481;   0.9; -99.00; -17.2;   0.0;
20001224;     0.453;   0.0; -99.00; -15.2;   0.0;
20001225;     0.453;   0.0; -99.00; -18.4;   0.0;
20001226;     0.425;   0.0; -99.00; -15.1;   0.0;
20001227;     0.425;   0.0; -99.00; -11.0;   0.0;
20001228;     0.425;   0.0; -99.00; -13.3;   0.0;
20001229;     0.453;   3.6; -99.00;  -9.9;   0.0;
20001230;     0.481;   3.6; -99.00;  -6.5;   0.0;
20001231;     0.510;   0.0; -99.00;  -6.5;   0.0;
20010101;     0.538;   0.0; -99.00;  -9.6;   0.0;
20010102;     0.595;   0.0; -99.00; -13.5;   0.0;
20010103;     0.623;   0.0; -99.00; -12.2;   0.0;
20010104;     0.651;   0.0; -99.00;  -5.3;   0.0;
20010105;     0.680;   0.0; -99.00;  -3.1;   0.1;
20010106;     0.708;   0.0; -99.00;  -4.5;   0.0;
20010107;     0.680;   0.0; -99.00;  -3.5;   0.1;
20010108;     0.680;   0.0; -99.00;  -6.6;   0.0;
20010109;     0.623;   0.0; -99.00; -10.5;   0.0;
20010110;     0.595;   0.0; -99.00;  -8.7;   0.0;
20010111;     0.566;   0.0; -99.00;  -3.9;   0.1;
20010112;     0.566;   0.0; -99.00;  -2.0;   0.2;
20010113;     0.595;   0.0; -99.00;   0.0;   0.3;
20010114;     0.651;   3.0; -99.00;   0.8;   0.3;
20010115;     0.736;   2.0; -99.00;   0.9;   0.3;
20010116;     0.850;   0.0; -99.00;  -1.5;   0.2;
20010117;     1.019;   0.0; -99.00;  -4.5;   0.0;
20010118;     0.906;   0.0; -99.00;  -5.7;   0.0;
20010119;     0.765;   0.0; -99.00;  -5.1;   0.0;
20010120;     0.623;   0.0; -99.00;  -8.0;   0.0;
20010121;     0.510;   0.0; -99.00;  -9.6;   0.0;
20010122;     0.510;   0.0; -99.00;  -9.2;   0.0;
20010123;     0.481;   0.0; -99.00;  -6.5;   0.0;
20010124;     0.481;   0.0; -99.00;  -5.4;   0.0;
20010125;     0.453;   0.0; -99.00;  -8.1;   0.0;
20010126;     0.453;   0.0; -99.00;  -7.2;   0.0;
20010127;     0.453;   3.0; -99.00;  -5.5;   0.0;
20010128;     0.453;   0.0; -99.00;  -8.0;   0.0;
20010129;     0.708;   6.2; -99.00;  -3.4;   0.1;
20010130;     1.841;  19.0; -99.00;   1.7;   0.4;
20010131;     3.398;   4.5; -99.00;   0.2;   0.3;
20010201;     2.973;   0.0; -99.00;  -4.7;   0.0;
20010202;     2.549;   0.0; -99.00; -12.1;   0.0;
20010203;     2.095;   0.2; -99.00; -11.8;   0.0;
20010204;     1.869;   1.0; -99.00;  -3.3;   0.1;
20010205;     1.586;   0.1; -99.00;  -1.7;   0.2;
20010206;     1.359;   0.3; -99.00;  -1.9;   0.2;
20010207;     1.472;   0.0; -99.00;  -4.6;   0.0;
20010208;     1.727;   4.4; -99.00;  -0.1;   0.4;
20010209;     8.240;  18.2; -99.00;   5.7;   0.8;
20010210;    13.932;  10.8; -99.00;  -3.2;   0.1;
20010211;    15.348;   0.0; -99.00;  -9.8;   0.0;
20010212;     6.966;   0.0; -99.00;  -5.1;   0.0;
20010213;     5.352;   0.0; -99.00;  -1.0;   0.3;
20010214;     5.040;   1.5; -99.00;   0.6;   0.4;
20010215;     5.720;   2.5; -99.00;  -1.3;   0.3;
20010216;     5.267;   0.0; -99.00;  -2.6;   0.2;
20010217;     4.417;   0.0; -99.00;  -9.4;   0.0;
20010218;     3.964;   0.0; -99.00; -10.1;   0.0;
20010219;     3.398;   0.0; -99.00;  -4.6;   0.0;
20010220;     3.313;   0.0; -99.00;  -0.4;   0.4;
20010221;     3.200;   0.0; -99.00;  -7.0;   0.0;
20010222;     2.888;   0.8; -99.00;  -8.3;   0.0;
20010223;     2.662;   0.0; -99.00;  -5.7;   0.0;
20010224;     3.143;   7.7; -99.00;  -1.8;   0.3;
20010225;     9.628;  24.9; -99.00;   5.4;   0.9;
20010226;    13.790;   0.0; -99.00;  -1.1;   0.4;
20010227;     6.938;   0.0; -99.00;  -2.2;   0.3;
20010228;     4.870;   0.0; -99.00;  -7.7;   0.0;
20010301;     4.134;   0.0; -99.00;  -4.9;   0.0;
20010302;     3.710;   0.0; -99.00;  -0.9;   0.4;
20010303;     3.398;   0.0; -99.00;   0.8;   0.6;
20010304;     3.200;   0.0; -99.00;   1.1;   0.6;
20010305;     2.945;   0.0; -99.00;  -3.5;   0.1;
20010306;     2.690;   0.0; -99.00;  -4.1;   0.1;
20010307;     2.520;   0.0; -99.00;  -1.7;   0.3;
20010308;     2.407;   0.0; -99.00;   0.1;   0.5;
20010309;     2.294;   0.0; -99.00;  -2.0;   0.3;
20010310;     2.152;   0.0; -99.00;  -0.5;   0.5;
20010311;     2.152;   3.0; -99.00;   1.7;   0.7;
20010312;     2.237;   0.0; -99.00;   2.1;   0.8;
20010313;     2.718;   4.7; -99.00;   3.6;   0.9;
20010314;     2.690;   0.0; -99.00;   2.4;   0.8;
20010315;     2.945;   5.1; -99.00;   4.1;   1.0;
20010316;     4.446;   9.8; -99.00;   1.6;   0.7;
20010317;     4.389;   4.1; -99.00;  -0.2;   0.5;
20010318;     4.248;   0.0; -99.00;  -0.4;   0.5;
20010319;     3.879;   0.0; -99.00;   1.7;   0.8;
20010320;     3.511;   0.0; -99.00;   3.1;   0.9;
20010321;     3.228;   0.0; -99.00;   4.7;   1.1;
20010322;     2.973;   0.0; -99.00;   5.4;   1.2;
20010323;     2.832;   0.0; -99.00;   5.5;   1.2;
20010324;     2.577;   0.0; -99.00;   0.8;   0.7;
20010325;     2.322;   0.0; -99.00;  -4.5;   0.1;
20010326;     2.095;   0.0; -99.00;  -6.1;   0.0;
20010327;     2.010;   0.0; -99.00;  -2.9;   0.3;
20010328;     1.982;   0.0; -99.00;   0.4;   0.7;
20010329;     1.982;   0.0; -99.00;   3.8;   1.1;
20010330;     1.982;   0.0; -99.00;   5.4;   1.3;
20010331;     1.869;   0.0; -99.00;   7.0;   1.5;
20010401;     1.812;   2.8; -99.00;   5.3;   1.3;
20010402;     1.784;   0.0; -99.00;   4.8;   1.3;
20010403;     1.727;   0.0; -99.00;   7.5;   1.6;
20010404;     1.614;   0.0; -99.00;   5.6;   1.4;
20010405;     1.501;   0.0; -99.00;   8.2;   1.7;
20010406;     1.841;  13.7; -99.00;  11.9;   2.2;
20010407;     2.294;   4.0; -99.00;  14.3;   2.6;
20010408;     2.152;   0.0; -99.00;  16.3;   2.9;
20010409;     2.124;   8.4; -99.00;  15.5;   2.8;
20010410;     2.039;   1.0; -99.00;  12.4;   2.4;
20010411;     1.926;  10.5; -99.00;  13.3;   2.5;
20010412;     2.662;  12.6; -99.00;  15.4;   2.8;
20010413;     3.143;   0.0; -99.00;   8.7;   1.9;
20010414;     2.492;   5.5; -99.00;  10.4;   2.2;
20010415;     2.549;   9.1; -99.00;  11.4;   2.3;
20010416;     3.030;   4.4; -99.00;   4.9;   1.4;
20010417;     2.633;   0.0; -99.00;   1.4;   0.9;
20010418;     2.350;   0.0; -99.00;   3.8;   1.3;
20010419;     1.897;   0.0; -99.00;   7.7;   1.8;
20010420;     1.841;   6.8; -99.00;  14.0;   2.8;
20010421;     2.124;   7.5; -99.00;  19.0;   3.5;
20010422;     1.982;   1.1; -99.00;  19.5;   3.6;
20010423;     1.812;   5.2; -99.00;  17.5;   3.4;
20010424;     1.812;   4.7; -99.00;  12.1;   2.6;
20010425;     1.671;   0.0; -99.00;  10.5;   2.3;
20010426;     1.529;   0.1; -99.00;  12.5;   2.6;
20010427;     1.444;   0.0; -99.00;  15.3;   3.1;
20010428;     1.303;   0.0; -99.00;  12.7;   2.7;
20010429;     1.218;   0.0; -99.00;  14.9;   3.1;
20010430;     1.161;   0.0; -99.00;  18.2;   3.6;
20010501;     1.133;   0.9; -99.00;  21.5;   4.1;
20010502;     1.076;   0.0; -99.00;  22.0;   4.2;
20010503;     1.019;   0.0; -99.00;  22.0;   4.2;
20010504;     0.991;   0.0; -99.00;  19.4;   3.8;
20010505;     0.934;   0.0; -99.00;  14.9;   3.1;
20010506;     0.906;   0.0; -99.00;  17.0;   3.5;
20010507;     0.963;   8.9; -99.00;  17.8;   3.6;
20010508;     1.076;   4.9; -99.00;  14.1;   3.1;
20010509;     0.991;   0.0; -99.00;  16.9;   3.5;
20010510;     0.934;   2.5; -99.00;  19.9;   4.0;
20010511;     1.076;  15.3; -99.00;  18.4;   3.8;
